Division of Management Information Course Information System,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
"Enrollments and IUs by Course, Subject, and Offering Department",,,,,,,,,,,,,,,,
2018-19,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
2018-19 courses are still in progress. Final figures will be available by the end of September.,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
1. By Term and Course,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Course,Course Enrollment by student level,,,,,,IUs by student level,,,,,
FA18,KR,1-526,All,500,0,0,0,113,29,142,0,0,0,453,185,638
FA18,KR,1-569,All,100,39,27,0,9,0,75,78,54,0,18,0,150
FA18,KR,1-569,All,200,33,23,0,2,0,58,119,83,0,6,0,208
FA18,KR,1-569,All,300,12,55,1,50,1,119,28,182,3,179,3,395
FA18,KR,1-569,All,400,5,26,0,1,0,32,21,102,0,3,0,126
FA18,KR,1-569,All,500,3,0,1,55,13,72,6,0,4,205,107,322
FA18,KR,1-644,All,100,408,36,0,0,0,444,556,108,0,0,0,664
FA18,KR,1-644,All,200,14,84,0,0,0,98,42,324,0,0,0,366
FA18,KR,1-644,All,400,0,1,0,5,0,6,0,2,0,10,0,12
FA18,KR,1-733,All,100,109,59,0,0,0,168,327,177,0,0,0,504
FA18,KR,1-733,All,200,42,31,0,0,0,73,126,93,0,0,0,219
FA18,KR,1-733,All,300,25,50,0,0,0,75,86,158,0,0,0,244
FA18,KR,1-733,All,400,9,179,0,104,8,300,36,620,0,416,32,"1,104.00"
FA18,KR,1-733,All,500,1,5,0,183,22,211,4,20,0,728,115,867
FA18,KR,1-767,All,100,145,17,0,0,0,162,435,51,0,0,0,486
FA18,KR,1-767,All,200,201,63,0,12,0,276,683,215,0,45,0,943
FA18,KR,1-767,All,300,50.9,248.1,0,0,0,299,216,"1,067.00",0,0,0,"1,283.00"
FA18,KR,1-767,All,400,35,356,0,103,3,497,113,"1,467.00",0,345,7,"1,932.00"
FA18,KR,1-767,All,500,21,4,0,538,25,588,99,15,0,"2,393.00",127,"2,634.00"
FA18,KR,1-801,All,100,256.4,301.8,2,13,5,578.2,693,804,4,28,10,"1,539.00"
FA18,KR,1-801,All,200,144,159,0,5,0,308,258,340,0,11,0,609
FA18,KR,1-801,All,300,25,101,0,0,1,127,40,177,0,0,1,218
FA18,KR,1-801,All,400,13,112,0,52,3,180,17.5,123.5,0,66,3,210
FA18,KR,1-801,All,500,0,0,0,43,0,43,0,0,0,101,0,101
FA18,KR,1-883,All,100,"1,141.00",546,0,2,1,"1,690.00","3,361.00","1,576.00",0,6,3,"4,946.00"
FA18,KR,1-883,All,200,102,67,0,1,0,170,286,199,0,3,0,488
FA18,KR,1-883,All,300,14,131,0,3,0,148,34,346,0,8,0,388
FA18,KR,1-883,All,400,46,183,0,169,3,401,81,391,0,444,9,925
FA18,KR,1-883,All,500,0,0,0,173,11,184,0,0,0,334,76,410
,,,,,,,,,,,,,,,,
6. By Term and Department,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KR,1-495,All,All,"2,223.00","1,912.00",1,597,582,"5,315.00","4,276.50","3,947.00",1,"1,491.50","1,877.50","11,593.50"
FA18,KR,1-526,All,All,"1,206.00","1,459.00",0,149,35,"2,849.00","3,427.00","4,252.00",0,574,207,"8,460.00"
FA18,KR,1-569,All,All,92,131,2,117,14,356,252,421,7,411,110,"1,201.00"
FA18,KR,1-644,All,All,422,121,0,5,0,548,598,434,0,10,0,"1,042.00"
FA18,KR,1-733,All,All,186,324,0,287,30,827,579,"1,068.00",0,"1,144.00",147,"2,938.00"
FA18,KR,1-767,All,All,452.9,688.1,0,653,28,"1,822.00","1,546.00","2,815.00",0,"2,783.00",134,"7,278.00"
FA18,KR,1-801,All,All,438.4,673.8,2,113,9,"1,236.20","1,008.50","1,444.50",4,206,14,"2,677.00"
FA18,KR,1-883,All,All,"1,303.00",927,0,348,15,"2,593.00","3,762.00","2,512.00",0,795,88,"7,157.00"
,,,,,,,,,,,,,,,,
"7. By Term, College, and Level",,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KR,All,All,0,0,20,0,2,0,22,0,20,0,2,0,22
FA18,KR,All,All,100,"4,073.40","1,840.80",3,44,16,"5,977.20","10,096.00","4,978.00",5,97.5,34,"15,210.50"
FA18,KR,All,All,200,"1,806.00","1,653.00",0,39,0,"3,498.00","4,097.50","3,785.50",0,108,0,"7,991.00"
FA18,KR,All,All,300,244.9,"1,186.10",1,59,2,"1,493.00",756,"3,569.00",3,208,4,"4,540.00"
FA18,KR,All,All,400,174,"1,527.00",0,754,255,"2,710.00",390.5,"4,506.00",0,"1,831.00",517.5,"7,245.00"
FA18,KR,All,All,500,25,9,1,"1,371.00",440,"1,846.00",109,35,4,"5,168.00","2,022.00","7,338.00"
,,,,,,,,,,,,,,,,
8. By Term and College,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Term,College,Dept,Subject,Level,Course Enrollment by student level,,,,,,IUs by student level,,,,,
,,,,,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total,Fr/,Junior/,Profnl,Grad 1,Grad 2,Total
,,,,,Soph,Senior,,,,,Soph,Senior,,,,
FA18,KR,All,All,All,"6,323.30","6,235.90",5,"2,269.00",713,"15,546.20","15,449.00","16,893.50",12,"7,414.50","2,577.50","42,346.50"
,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
Division of Management Information,,,,,,,,,,,,,,,,
100 Swanlund Administration Building,,,,,,,,,,,,,,,,
"601 East John Street, MC304",,,,,,,,,,,,,,,,
"Champaign, IL 61820",,,,,,,,,,,,,,,,
phone: (217) 333-3551 | fax: (217) 244-2098 | email: dmi@illinois.edu,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,
© Copyright 2018 University of Illinois Board of Trustees,,,,,,,,,,,,,,,,
